article_id,pmid,title_en,title_ja,aggregated_decision,category_votes
302,33948656,Influence of Music Therapy and Music-Based Interventions on Dementia: A Pilot Study,音楽療法および音楽に基づく介入が認知症に及ぼす影響：パイロット研究,2,1+1
304,39307006,Psychiatric predictors of quality of life in Parkinson's disease: A three-year longitudinal study,パーキンソン病における生活の質の精神医学的予測因子：3年間の縦断的研究,2,1+0
307,41023472,"Catecholaminergic nucleus integrity and Alzheimer's pathology, symptoms, and progression",カテコールアミン作動性核の完全性とアルツハイマー病の病理、症状、進行,2,1+0
309,40214960,Risky decision-making in dementia: Exploring neural correlates and related clinical symptoms,認知症におけるリスクを伴う意思決定：神経相関と関連する臨床症状の探索,2,1+0
310,31906766,Do patients with PD benefit from music assisted therapy plus treadmill-based gait training? An exploratory study focused on behavioral outcomes,パーキンソン病患者は音楽支援療法とトレッドミル歩行訓練の併用から利益を得るか？行動転帰に焦点を当てた探索的研究,2,0+1
311,41076410,Mild Behavioral Impairment as a Predictor of Functional Status,機能状態の予測因子としての軽度行動障害,2,1+0
312,34228317,Intervention of companion clowns in a special care unit: a 1-year pilot study,特別治療室におけるコンパニオン・クラウン介入：1年間のパイロット研究,2,1+0
313,39909861,Mapping Longitudinal Psychiatric Signatures in Huntington's Disease,ハンチントン病における縦断的精神医学的特徴のマッピング,2,1+1
315,30276884,Examining differences in neuropsychiatric symptom factor trajectories in empirically derived mild cognitive impairment subtypes,経験的に導出された軽度認知障害サブタイプにおける神経精神症状因子の経過の差異の検討,2,1+1
318,29689719,The Behavioral and Psychological Symptoms of Dementia in Down Syndrome (BPSD-DS) Scale: Comprehensive Assessment of Psychopathology in Down Syndrome,ダウン症における認知症の行動・心理症状（BPSD-DS）尺度：ダウン症における精神病理の包括的評価,2,1+0
319,30238286,[The behavioral and psychological symptoms of dementia in down syndrome (BPSD-DS) scale: comprehensive assessment of psychopathology in down syndrome],ダウン症候群における認知症の行動・心理症状（BPSD-DS）尺度：ダウン症候群の精神病理学的評価の包括的アプローチ,2,1+0
320,32170444,Autonomic dysfunction is associated with neuropsychological impairment in Lewy body disease,レビー小体型認知症における自律神経機能障害と神経心理学的障害の関連性,2,1+1
323,24953008,Apathy as a feature of prodromal Alzheimer's disease: an FDG-PET ADNI study,前駆期アルツハイマー病の特徴としての無関心：FDG-PET ADNI研究,2,1+0
324,30057445,Improving well-being in patients with major neurodegenerative disorders: differential efficacy of brief social robot-based intervention for 3 neuropsychiatric profiles,主要な神経変性疾患患者のウェルビーイング向上：3つの神経精神プロファイルに対する簡易ソーシャルロボット介入の差別化効果,2,1+0
325,38848193,Disease Progression of Data-Driven Subtypes of Parkinson's Disease: 5-Year Longitudinal Study from the Early Parkinson's Disease Longitudinal Singapore (PALS) Cohort,データ駆動型パーキンソン病サブタイプの疾患進行：早期パーキンソン病縦断研究シンガポール（PALS）コホートによる5年間の縦断研究,2,1+1
326,27721206,The cortical thickness correlates of clinical manifestations in the mid-stage sporadic Parkinson's disease,中等度散発性パーキンソン病における臨床症状と皮質厚の相関,2,1+0
327,26210749,Sexual dysfunction is associated with postural instability gait difficulty subtype of Parkinson's disease,性機能障害はパーキンソン病の姿勢不安定性歩行障害サブタイプと関連する,2,1+1
332,25812125,Neurocognitive features distinguishing primary central nervous system lymphoma from other possible causes of rapidly progressive dementia,急速進行性認知症の他の原因と区別する原発性中枢神経系リンパ腫の神経認知学的特徴,2,1+1
333,35171235,Associations Between Neuropsychiatric Symptoms and Neuropathological Diagnoses of Alzheimer Disease and Related Dementias,神経精神症状とアルツハイマー病および関連認知症の神経病理学的診断との関連性,2,1+1
334,37749500,An ethnography study exploring factors that influence social isolation in care home residents living with dementia and hearing loss,認知症と難聴を併発する介護施設入居者の社会的孤立に影響を与える要因を探る民族誌的研究,2,0+1
335,31321539,Fatigue in patients with vestibular schwannoma,前庭神経鞘腫患者の疲労,2,1+1
336,27336799,Fighting apathy in Alzheimer's dementia: A brief emotional-based intervention,アルツハイマー型認知症における無気力との闘い：簡便な感情ベース介入法,2,1+0
337,39234671,"CADA-PRO: A Patient Questionnaire Measuring Key Cognitive, Motor, Emotional, and Behavioral Outcomes in CADASIL",CADA-PRO：CADASILにおける主要な認知、運動、感情、行動アウトカムを測定する患者用質問票,1,1+0
340,32444620,A unified neurocognitive model of semantics language social behaviour and face recognition in semantic dementia,意味論的認知症における意味論・言語・社会的行動・顔認識の統合神経認知モデル,2,1+0
341,32238507,Telephone-based cognitive behavioral therapy for depression in Parkinson disease: A randomized controlled trial,パーキンソン病におけるうつ病に対する電話ベース認知行動療法：無作為化比較試験,2,1+0
343,29362011,Neuropsychiatric symptoms and cognitive profile in mild cognitive impairment with Lewy bodies,レビー小体を伴う軽度認知障害における神経精神症状と認知プロファイル,2,1+1
344,25697700,Depressive Symptoms and Biomarkers of Alzheimer's Disease in Cognitively Normal Older Adults,認知機能正常高齢者の抑うつ症状とアルツハイマー病バイオマーカー,2,1+0
345,29325447,Longitudinal Association of Amyloid Beta and Anxious-Depressive Symptoms in Cognitively Normal Older Adults,認知機能正常高齢者を対象としたアミロイドβと不安・抑うつ症状の縦断的関連性,2,1+0
346,37526768,Gender differences in non-motor fluctuations in Parkinson's disease,パーキンソン病における非運動症状の変動における性差,2,1+1
347,31985463,Neuroticism-Withdrawal and Neuroticism-Volatility Differently Influence the Risk of Neuropsychiatric Symptoms in Alzheimer's Disease,神経症的傾向-回避性と神経症的傾向-変動性がアルツハイマー病における神経精神症状のリスクに及ぼす異なる影響,2,1+0
348,29079017,Baseline Vascular Cognitive Impairment Predicts the Course of Apathetic Symptoms After Stroke: The CASPER Study,脳卒中後の無関心症状の経過を予測する基線血管性認知障害：CASPER研究,2,1+1
349,29073590,"Temporal Associations between Fatigue, Depression, and Apathy after Stroke: Results of the Cognition and Affect after Stroke, a Prospective Evaluation of Risks Study",脳卒中後の疲労、抑うつ、無気力の間の一時的関連性：脳卒中後の認知と情動に関する前向きリスク評価研究の結果,2,1+1
350,29935757,Personality traits and course of symptoms of depression and apathy after stroke: Results of the CASPER study,脳卒中後の抑うつおよび無気力症状の経過と性格特性：CASPER研究の結果,2,1+0
353,32761061,Dopamine and reward hypersensitivity in Parkinson's disease with impulse control disorder,衝動制御障害を伴うパーキンソン病におけるドーパミンと報酬過敏性,2,1+0
355,40768869,Non-motor subtypes in candidates for subthalamic deep brain stimulation for Parkinson's disease,パーキンソン病に対する視床下部深部脳刺激術の適応患者における非運動型サブタイプ,2,1+0
356,31109909,"Impact of Cognitive, Functional, Behavioral Disorders, and Caregiver Burden on the Risk of Nursing Home Placement",認知機能障害、機能障害、行動障害、介護者負担が介護施設入所のリスクに与える影響,2,0+1
357,26350121,Cognitive disorders in Parkinson's disease: Confirmation of a spectrum of severity,パーキンソン病における認知障害：重症度のスペクトル確認,2,1+0
